#{"t_start": 1738749049.8012466, "env_id": "None"}
r,l,t
1632.051104,7,74833.104831
1607.865862,7,74833.226266
1630.776155,7,74833.34013
1613.672206,7,74833.447443
1593.974853,7,74833.574078
1632.796315,7,74833.697531
1622.899259,7,74833.807166
1628.399902,7,74833.918238
1609.859665,7,74834.032694
1631.835332,7,74834.144049
1584.103606,7,74834.251034
1600.753691,7,74834.360972
1608.541407,7,74834.473823
1629.34353,7,74834.592438
1616.855755,7,74834.721043
1629.264713,7,74834.841394
1624.360291,7,74834.945973
1611.871849,7,74835.05387
1619.38696,7,74835.163616
1608.169414,7,74835.277077
1592.015088,7,74835.385615
1620.84964,7,74835.495844
1597.729945,7,74835.618974
1635.049945,7,74835.738209
1632.101763,7,74835.842835
1622.655428,7,74835.99692
1631.240453,7,74836.119611
1632.275886,7,74836.252821
1621.03698,7,74836.388165
1608.460012,7,74836.50942
1602.005253,7,74836.648717
1625.49884,7,74836.891334
1621.721992,7,74837.028943
1614.770837,7,74837.151426
1616.232066,7,74837.270967
1610.478951,7,74837.385146
1629.261813,7,74837.499852
1617.158855,7,74837.627418
1594.35336,7,74837.741326
1596.657107,7,74837.856974
1630.980911,7,74837.971015
1615.878003,7,74838.088142
1615.69238,7,74838.203889
1627.44274,7,74838.315426
1597.078577,7,74838.503864
1627.138115,7,74838.65233
1601.775694,7,74838.811426
1621.828102,7,74838.979061
1604.80348,7,74839.143066
1625.122901,7,74839.317967
1625.547153,7,74839.489961
1634.31491,7,74839.65314
1608.462031,7,74839.806841
1628.236491,7,74839.966525
1613.828758,7,74840.099028
1623.186783,7,74840.228682
1628.004173,7,74840.341222
1631.80226,7,74840.463575
1601.379373,7,74840.60201
1616.241102,7,74840.716803
1612.760732,7,74840.867844
1625.31371,7,74840.983974
1622.63399,7,74841.099443
1614.288545,7,74841.22323
1625.172291,7,74841.904778
1625.420542,7,74842.02422
1598.916349,7,74842.136203
1627.934492,7,74842.267463
1619.597407,7,74842.382941
1622.667213,7,74842.504179
1628.672579,7,74842.640759
1621.94503,7,74842.766991
1620.693173,7,74842.892423
1622.598988,7,74843.019168
1615.485976,7,74843.141506
1616.942586,7,74843.261508
1629.421436,7,74843.775842
1621.528893,7,74843.913281
1607.624673,7,74844.048831
1629.91997,7,74844.218428
1632.020407,7,74844.36847
1632.791722,7,74844.515994
1597.17127,7,74844.660558
1620.771658,7,74844.826078
1610.150066,7,74844.98965
1633.171181,7,74845.183712
1620.350102,7,74845.374432
1612.412222,7,74845.570496
1620.53919,7,74845.774629
1626.108085,7,74845.920216
1602.155488,7,74846.042434
1631.595394,7,74846.188639
1610.584952,7,74846.345148
1626.761273,7,74846.479856
1613.526214,7,74846.602157
1636.021621,7,74846.710376
1623.618171,7,74846.905133
1621.883391,7,74847.046895
1593.94477,7,74847.149024
1631.204082,7,74847.248309
1629.121302,7,74847.351261
1627.930868,7,74847.453495
1635.827784,7,74847.575029
1622.64294,7,74847.686732
1618.395031,7,74847.794134
1629.825644,7,74847.902435
1595.65009,7,74848.013009
1608.34637,7,74848.125534
1602.430094,7,74848.235033
1606.235137,7,74848.362006
1621.395274,7,74848.484328
1602.084282,7,74848.64515
1622.84367,7,74848.787751
1605.191096,7,74848.899347
1606.312914,7,74849.006957
1615.775559,7,74849.120307
1617.173982,7,74849.232131
1601.352848,7,74849.348252
1627.348977,7,74849.461524
1609.626138,7,74849.597059
1622.52238,7,74849.710315
1607.758159,7,74849.82575
1592.572226,7,74849.944304
1614.089759,7,74850.119591
1574.315248,7,74850.256768
1628.577749,7,74850.373687
1624.951326,7,74850.494072
1627.615204,7,74850.630134
1617.600742,7,74850.74947
1623.127089,7,74850.954659
1633.511596,7,74851.079685
1611.710083,7,74851.193847
1610.669176,7,74851.304303
1610.194344,7,74851.419806
1617.710006,7,74851.546343
1628.205858,7,74851.666321
1617.630422,7,74851.829967
1619.032009,7,74851.941223
1611.820061,7,74852.058161
1614.552794,7,74852.175572
1623.206677,7,74852.301345
1609.059057,7,74852.41287
1611.3058,7,74852.525388
1627.933097,7,74852.649111
1613.791487,7,74852.767844
1610.723999,7,74852.884433
1607.76632,7,74853.004803
1620.874623,7,74853.90889
1613.202095,7,74854.067183
1628.032814,7,74854.21746
1611.25516,7,74854.381899
1591.621666,7,74854.539966
1614.215977,7,74854.717764
1609.711106,7,74854.934295
1596.166172,7,74855.146691
1612.06217,7,74855.283723
1630.492526,7,74855.405356
1618.560859,7,74855.539891
1623.934281,7,74855.671975
1606.245025,7,74855.782179
1617.643372,7,74855.904391
1611.309156,7,74856.017532
1607.35705,7,74856.129752
1590.675156,7,74856.247472
1610.581707,7,74856.366748
1620.475303,7,74856.488321
1603.147206,7,74856.631655
1616.966453,7,74856.75066
1620.119581,7,74856.87217
1613.008216,7,74857.003826
1600.302089,7,74857.162912
1591.010709,7,74857.358063
1605.464525,7,74857.493274
1590.893011,7,74857.624773
1615.84908,7,74857.739732
1605.993018,7,74857.862287
1599.470591,7,74858.309589
1600.899439,7,74858.426782
1625.629175,7,74858.554308
1612.998242,7,74858.677407
1613.672407,7,74858.809156
1612.988424,7,74858.958096
1626.128292,7,74859.080822
1621.447897,7,74859.265765
1625.140135,7,74859.445051
1619.605973,7,74859.625023
1613.376336,7,74859.918764
1627.34682,7,74860.224585
1633.779392,7,74860.479633
1613.558206,7,74860.64261
1615.863085,7,74860.781875
1596.637108,7,74860.904094
1636.661765,7,74861.028178
1604.619327,7,74861.175853
1608.318344,7,74861.29242
1628.050702,7,74861.405793
1628.429212,7,74861.554297
1620.910833,7,74861.672063
1614.334168,7,74861.847365
1616.692897,7,74861.944333
1597.724828,7,74862.059499
1623.509768,7,74862.176244
1636.729776,7,74862.31676
1636.622206,7,74862.452092
1614.033286,7,74862.602982
1595.220909,7,74862.742576
1612.912514,7,74862.856456
1623.777002,7,74862.961529
1624.235435,7,74863.072898
1627.406045,7,74863.186487
1611.591488,7,74863.81633
1594.833647,7,74863.927556
1611.75667,7,74864.135919
1632.324984,7,74864.260451
1597.964984,7,74864.383591
1615.409259,7,74864.492766
1628.377096,7,74864.64155
1626.731194,7,74864.761882
1636.313659,7,74864.905442
1620.046566,7,74865.046132
1593.757532,7,74865.16521
1609.969779,7,74865.277357
1633.386304,7,74865.391232
1618.880462,7,74865.504438
1607.861745,7,74865.657035
1635.881025,7,74865.780715
1626.204346,7,74865.893358
1610.971247,7,74866.011536
1620.631546,7,74866.129652
1612.707173,7,74866.252176
1624.474605,7,74866.409192
1620.517646,7,74866.521763
1613.86198,7,74866.652122
1594.734503,7,74866.777647
1612.481088,7,74866.896167
1624.256079,7,74867.023891
1631.426931,7,74867.156421
1597.343378,7,74867.293341
1613.247195,7,74867.417197
1612.724208,7,74867.603941
1624.978804,7,74867.748587
1621.937485,7,74867.867237
1627.601944,7,74867.979828
1629.458481,7,74868.111153
1601.699246,7,74868.264689
1631.238553,7,74868.422981
1625.128451,7,74868.603579
1626.524281,7,74868.764835
1617.686046,7,74868.923904
1622.007416,7,74869.087806
1619.19438,7,74869.273641
1620.237902,7,74869.441036
1633.936286,7,74869.625268
1630.082549,7,74869.794868
1633.710375,7,74869.944731
1622.869378,7,74870.098002
1614.331724,7,74870.220638
1584.0382,7,74870.334865
1624.948884,7,74870.455333
1609.825639,7,74870.593454
1629.900181,7,74870.721098
1623.337576,7,74870.857737
1609.308879,7,74870.973637
1607.493836,7,74871.090877
1627.354309,7,74871.21531
1613.005545,7,74871.338265
1624.760899,7,74871.467014
1605.186026,7,74871.62008
1611.431877,7,74871.787199
1629.96033,7,74871.917451
1606.970466,7,74872.032526
1606.426444,7,74872.135201
1620.807745,7,74872.250054
1623.307958,7,74872.370922
1623.04885,7,74872.484127
1627.740949,7,74872.622577
1604.696479,7,74873.062956
1608.460415,7,74873.185558
1632.577614,7,74873.295367
1626.618673,7,74873.401539
1619.156155,7,74873.513299
1613.504888,7,74873.651728
1619.694529,7,74873.760751
1625.702907,7,74873.878541
1617.271105,7,74874.045581
1602.68986,7,74874.227138
1625.144362,7,74874.44676
1610.509258,7,74874.66382
1626.692179,7,74874.871389
1628.939656,7,74875.082484
1608.673347,7,74875.300034
1622.070602,7,74875.477833
1617.704525,7,74875.642325
1636.664998,7,74875.794125
1617.396028,7,74875.922212
1627.706437,7,74876.071297
1621.791815,7,74876.218299
1627.80052,7,74876.375558
1622.968054,7,74876.538083
1607.415297,7,74876.711237
1605.142434,7,74876.919621
1623.761559,7,74877.033676
1623.660468,7,74877.151606
1597.570818,7,74877.263988
1612.709969,7,74877.374211
1598.959617,7,74877.576796
1616.456604,7,74877.700864
1605.341979,7,74877.83529
1619.403769,7,74877.993584
1617.346938,7,74878.140241
1618.151886,7,74878.261438
1600.60577,7,74878.372791
1620.921927,7,74878.481777
1616.751068,7,74878.617401
1616.164733,7,74878.729142
1617.421318,7,74878.845359
1627.576608,7,74878.988044
1624.323644,7,74879.138449
1629.302389,7,74879.286322
1615.107969,7,74879.435903
1629.903599,7,74879.591845
1614.236469,7,74879.716468
1636.664998,7,74879.835296
1612.414989,7,74879.95902
1632.657674,7,74880.081431
1625.479829,7,74880.222242
1614.233931,7,74880.340775
1633.141327,7,74880.458771
1568.082519,7,74880.597894
1580.317078,7,74880.720756
1631.379588,7,74880.855335
1601.700465,7,74881.021824
1620.500232,7,74881.179701
1607.204154,7,74881.327592
1623.798623,7,74881.460839
1608.168933,7,74881.623883
1618.9316,7,74881.790244
1624.593958,7,74881.926823
1623.933297,7,74882.056678
1610.62189,7,74882.223954
1623.249267,7,74882.341784
1630.002098,7,74882.465071
1618.75633,7,74882.596068
1626.73604,7,74882.734677
1629.306709,7,74882.886894
1636.664998,7,74883.049903
1611.264045,7,74883.242555
1622.397499,7,74883.437126
1589.541346,7,74883.622078
1631.390666,7,74883.806124
1603.892383,7,74883.965792
1633.301489,7,74884.13545
1626.947179,7,74884.287345
1617.293171,7,74884.456389
1623.874934,7,74884.57975
1612.533377,7,74884.728245
1598.653274,7,74885.455122
1627.213582,7,74885.597962
1626.946087,7,74885.723715
1626.073347,7,74885.888719
1616.503817,7,74886.008186
1632.333587,7,74886.120119
1625.691667,7,74886.227275
1625.899218,7,74886.348251
1607.379117,7,74886.473828
1622.269494,7,74886.626882
1611.821008,7,74886.732448
1606.648104,7,74886.844937
1628.463311,7,74886.957998
1622.077623,7,74887.083632
1632.60895,7,74887.191564
1636.661765,7,74887.304885
1624.944228,7,74887.424678
1618.337894,7,74887.548633
1606.617285,7,74887.697746
1632.995822,7,74887.799388
1628.815875,7,74888.294907
1624.430617,7,74888.509393
1624.417817,7,74888.655923
1615.890363,7,74888.778456
1618.136323,7,74888.921498
1583.094971,7,74889.065264
1615.453804,7,74889.224626
1636.729776,7,74889.369646
1613.270479,7,74889.546112
1630.669528,7,74889.771692
1618.381402,7,74889.972819
1621.03431,7,74890.189568
1619.471543,7,74890.372006
1602.587984,7,74890.509869
1634.469117,7,74890.640986
1622.441635,7,74890.785207
1618.310999,7,74890.920722
1625.036331,7,74891.053359
1626.536486,7,74891.190719
1615.521021,7,74891.314908
1610.69398,7,74891.438173
1628.22704,7,74891.564977
1629.97926,7,74891.691003
1628.305647,7,74891.84143
1622.73759,7,74891.997846
1629.859,7,74892.140912
1635.722044,7,74892.330829
1620.367175,7,74892.43107
1635.791871,7,74892.53901
1629.838808,7,74892.65849
1634.948714,7,74892.776816
1608.999855,7,74892.890159
1628.088024,7,74893.008786
1611.711518,7,74893.123045
1620.435633,7,74893.238341
1625.029482,7,74893.346199
1630.472388,7,74893.456377
1613.275027,7,74893.574695
1631.5866,7,74893.702132
1633.73933,7,74893.827982
1620.793792,7,74893.940565
1629.17937,7,74894.061467
1622.709376,7,74894.178786
1632.368926,7,74894.292619
1635.13606,7,74894.405154
1636.664998,7,74894.524927
1606.059973,7,74894.660294
1608.555393,7,74894.775697
1633.607927,7,74894.884381
1615.459926,7,74895.013567
1623.220111,7,74895.149816
1622.356518,7,74895.264306
1614.527756,7,74895.375061
1598.882023,7,74895.490496
1636.729776,7,74895.618825
1619.322262,7,74895.745602
1626.387749,7,74895.863443
1627.966414,7,74895.986638
1613.733606,7,74896.11423
1614.871509,7,74896.262298
1619.501972,7,74896.387165
1595.220405,7,74896.511412
1603.959041,7,74896.637071
1629.796969,7,74896.751735
1624.272335,7,74896.867392
1630.004302,7,74896.991955
1618.05687,7,74897.113683
1628.726562,7,74897.237889
1632.964635,7,74897.363005
1632.552394,7,74897.480651
1623.53031,7,74897.611881
1593.912651,7,74897.728596
1588.158043,7,74897.857775
1627.398703,7,74897.976064
1618.997705,7,74898.099219
1610.128455,7,74898.258225
1612.231679,7,74898.40865
1627.263708,7,74898.556679
1617.082219,7,74898.79888
1624.976403,7,74898.998266
1632.04668,7,74899.158571
1617.621753,7,74899.31578
1626.722083,7,74899.4713
1609.109042,7,74899.656477
1634.860356,7,74899.836574
1618.360658,7,74899.986893
1618.788183,7,74900.103857
1617.78447,7,74900.238244
1619.741531,7,74900.354604
1618.327771,7,74900.462607
1625.304479,7,74900.584074
1622.821618,7,74900.700418
1625.436338,7,74900.821096
1630.041004,7,74900.954772
1606.711615,7,74901.087026
1606.495695,7,74901.209219
1619.782752,7,74901.316401
1636.25194,7,74901.42863
1631.085684,7,74901.560662
1628.105321,7,74901.679299
1620.223952,7,74902.204027
1636.661765,7,74902.322209
1616.277605,7,74902.444336
1626.806252,7,74902.579414
1625.035501,7,74902.694011
1630.698957,7,74902.815187
1597.695163,7,74902.932715
1610.034755,7,74903.054802
1636.599042,7,74903.210116
1616.289645,7,74903.332809
1595.439163,7,74903.475488
1623.418693,7,74903.665548
1616.209536,7,74903.824698
1631.441289,7,74904.014273
1636.447488,7,74904.20537
1616.720347,7,74904.353961
1595.717371,7,74904.505505
1636.449093,7,74904.654591
1615.645092,7,74904.804731
1597.071564,7,74904.954446
1631.298226,7,74905.103067
1618.308606,7,74905.238306
1617.223523,7,74905.36335
1609.389701,7,74905.489868
1619.446222,7,74905.637491
1629.87767,7,74905.755888
1611.402438,7,74906.496275
1576.839137,7,74906.637403
1627.30632,7,74906.753417
1627.079655,7,74906.864919
1636.661765,7,74906.985475
1609.30883,7,74907.102483
1628.017184,7,74907.217446
1611.458285,7,74907.337739
1626.296161,7,74907.451318
1625.368333,7,74907.569937
1633.367873,7,74907.693252
1617.40616,7,74907.808664
1611.838147,7,74907.934675
1625.948741,7,74908.062838
1610.252076,7,74908.189865
1615.139725,7,74908.30962
1610.6845,7,74908.430557
1615.976238,7,74908.548016
1625.478569,7,74908.682147
1627.221429,7,74908.808664
1617.553749,7,74908.930578
1631.090241,7,74909.081422
1625.084085,7,74909.231745
1622.298594,7,74909.342939
1626.981536,7,74909.455597
1618.749539,7,74909.63173
1619.778857,7,74909.772297
1617.422787,7,74909.921911
1616.211568,7,74910.075789
1590.307561,7,74910.219343
1629.682425,7,74910.357983
1633.704744,7,74910.50254
1630.713365,7,74910.636531
1600.801601,7,74910.757208
1612.997873,7,74910.883901
1633.285801,7,74911.016698
1619.710767,7,74911.199216
1590.650206,7,74911.345387
1632.644679,7,74911.467384
1616.31774,7,74911.632795
1609.160604,7,74911.793091
1620.839569,7,74911.93745
1619.934145,7,74912.100784
1619.982432,7,74912.283733
1632.978566,7,74912.521791
1630.438944,7,74912.686478
1632.54404,7,74912.8604
1614.391954,7,74913.024748
1619.682962,7,74913.179119
1627.527059,7,74913.346025
1632.667147,7,74913.476097
1620.828322,7,74913.601982
1616.641844,7,74913.717258
1602.225586,7,74913.834034
1634.517561,7,74913.944667
1618.395971,7,74914.067248
1631.791258,7,74914.177069
1620.388249,7,74914.281775
1636.664998,7,74914.398428
1627.445328,7,74914.5102
1617.675104,7,74914.643353
1618.874998,7,74914.768635
1629.412276,7,74914.870718
1615.439986,7,74914.975193
1616.302306,7,74915.085462
1633.220819,7,74915.227405
1629.401092,7,74915.348544
1636.664998,7,74915.46669
1626.56347,7,74915.61319
1619.156243,7,74915.751291
1609.259134,7,74915.878805
1613.67891,7,74915.984069
1607.593883,7,74916.11221
1627.61907,7,74916.228887
1628.406252,7,74916.695435
1599.897748,7,74916.809475
1622.864035,7,74916.918273
1629.957847,7,74917.525954
1606.356779,7,74917.695429
1622.581908,7,74917.839709
1621.25362,7,74918.039385
1630.324936,7,74918.266611
1614.37038,7,74918.453331
1608.769284,7,74918.641387
1605.470089,7,74918.821923
1606.096752,7,74918.980966
1612.342105,7,74919.13022
1624.316845,7,74919.239731
1628.540825,7,74919.361732
1620.968151,7,74919.483419
1628.42931,7,74919.59718
1633.99031,7,74919.709656
1620.530801,7,74919.815451
1626.504068,7,74919.918873
1609.58258,7,74920.023615
1614.68592,7,74920.132156
1605.640881,7,74920.259459
1636.664998,7,74920.372318
1631.700537,7,74920.502287
1633.512367,7,74920.636384
1610.669015,7,74920.744187
1632.951643,7,74920.859945
1619.094381,7,74920.983027
1630.033947,7,74921.115403
1602.910096,7,74921.240075
1612.491536,7,74921.353325
1604.485127,7,74921.475975
1624.311195,7,74921.620316
1599.706128,7,74921.743737
1630.745656,7,74921.872406
1632.313576,7,74921.980973
1596.229313,7,74922.093907
1625.220716,7,74922.209621
1610.550431,7,74922.324199
1577.325327,7,74922.443111
1631.598358,7,74922.558922
1625.93613,7,74922.703189
1609.308922,7,74922.822576
1630.303013,7,74922.933113
1626.328476,7,74923.041505
1631.833935,7,74923.154848
1624.11793,7,74923.269189
1605.517681,7,74923.377974
1621.872083,7,74923.487875
1600.291722,7,74923.621896
1636.599042,7,74923.73004
1636.661765,7,74923.851609
1630.161394,7,74923.963212
1617.844994,7,74924.076494
1636.397238,7,74924.203787
1625.877753,7,74924.326439
1623.831875,7,74924.448702
1615.655957,7,74924.567966
1614.155678,7,74924.713229
1609.127461,7,74924.843114
1610.460939,7,74924.965592
1632.944883,7,74925.09815
1613.921358,7,74925.259494
1629.13143,7,74925.362805
1630.670893,7,74925.476616
1635.075253,7,74925.675692
1608.184943,7,74925.799217
1597.900771,7,74925.905959
1617.703922,7,74926.018644
1605.796216,7,74926.133823
1620.327227,7,74926.257943
1611.511248,7,74926.370444
1636.519233,7,74927.23367
1594.234104,7,74927.416067
1623.317034,7,74927.583985
1624.518826,7,74927.744514
1623.107328,7,74927.908881
1630.033463,7,74928.057315
1625.395481,7,74928.225149
1632.808696,7,74928.342621
1620.166742,7,74928.446378
1626.381875,7,74928.553779
1634.453035,7,74928.672299
1612.726931,7,74928.77978
1630.074757,7,74928.883992
1602.62036,7,74929.002732
1636.653452,7,74929.142487
1600.627598,7,74929.24491
1616.577328,7,74929.357752
1633.82045,7,74929.466053
1609.098936,7,74929.627997
1627.375733,7,74929.763257
1618.60497,7,74929.924611
1634.387692,7,74930.026668
1621.181751,7,74930.128365
1631.929378,7,74930.250549
1629.08417,7,74930.363093
1592.472083,7,74930.472549
1625.14015,7,74930.649118
1615.181343,7,74931.191564
1620.099856,7,74931.30999
1601.102595,7,74931.416558
1592.484974,7,74931.534091
1624.892084,7,74931.681139
1630.377734,7,74931.828155
1618.693967,7,74931.984778
1611.72392,7,74932.16573
1618.695543,7,74932.351851
1633.144618,7,74932.492377
1629.574115,7,74932.754951
1618.856183,7,74933.021527
1630.630098,7,74933.265521
1629.957574,7,74933.476701
1624.61444,7,74933.644748
1624.057806,7,74933.773898
1626.413167,7,74933.908421
1636.393913,7,74934.040706
1632.937831,7,74934.174895
1619.744837,7,74934.284311
1629.724193,7,74934.391421
1620.69563,7,74934.492873
1629.417277,7,74934.610549
1613.916889,7,74934.714458
1631.578869,7,74934.805315
1604.294386,7,74934.901894
1636.661765,7,74935.002725
1624.429972,7,74935.104423
1623.972054,7,74935.211672
1609.985298,7,74935.318023
1636.661765,7,74935.437684
1622.067285,7,74935.569267
1620.441426,7,74935.686147
1619.741631,7,74935.802848
1599.679071,7,74935.923019
1618.920369,7,74936.051754
1611.201867,7,74936.186096
1616.84866,7,74936.322668
1623.785252,7,74936.487769
1618.26432,7,74936.651744
1635.828993,7,74936.755279
1631.045939,7,74936.866905
1613.559042,7,74936.98825
1606.84085,7,74937.113645
1631.797431,7,74937.222264
1627.958015,7,74937.329118
1601.125521,7,74937.447145
1625.116634,7,74937.571286
1621.504885,7,74937.701966
1620.597543,7,74937.813722
1618.666949,7,74937.930537
1601.23174,7,74938.043582
1631.79592,7,74938.16451
1589.050673,7,74938.276918
1619.090535,7,74938.395852
1623.613705,7,74938.512285
1603.12779,7,74938.641776
1619.654028,7,74938.826941
1584.295837,7,74938.986048
1620.311697,7,74939.121942
1626.228775,7,74939.261863
1607.126831,7,74939.510254
1620.442313,7,74939.730006
1633.085857,7,74939.870083
1613.277059,7,74939.998203
1628.799889,7,74940.169704
1633.685048,7,74940.380111
1601.875409,7,74940.532926
1624.735223,7,74940.678684
1636.729776,7,74940.835769
1628.997749,7,74940.974441
1633.037251,7,74941.110375
1601.26447,7,74941.247507
1615.583087,7,74941.372849
1612.329613,7,74941.519201
1628.708411,7,74941.695776
1613.388794,7,74941.863091
1616.421043,7,74942.025218
1595.504021,7,74942.180847
1607.588612,7,74942.350346
1630.193783,7,74942.523668
1617.616042,7,74942.69587
1607.28679,7,74942.859015
1607.38864,7,74943.024921
1601.670096,7,74943.199593
1600.614667,7,74943.311405
1634.606097,7,74943.441385
1620.134312,7,74943.568327
1619.661507,7,74943.69416
1615.649928,7,74943.79657
1628.513212,7,74943.906321
1622.207254,7,74944.009413
1627.840073,7,74944.14039
1616.427697,7,74944.254589
1623.530563,7,74944.402022
1626.932917,7,74944.529536
1601.655412,7,74944.697006
1607.218811,7,74944.845944
1632.653043,7,74945.003795
1627.695032,7,74945.149789
1610.570041,7,74945.643978
1631.995593,7,74945.784689
1594.333698,7,74945.901178
1606.599764,7,74946.020953
1630.895733,7,74946.146792
1618.228904,7,74946.259209
1605.181614,7,74946.381585
1622.043992,7,74946.545167
1621.316186,7,74946.716963
1613.688533,7,74946.835491
1617.589069,7,74946.967552
1634.829974,7,74947.158934
1625.10523,7,74947.451338
1609.807769,7,74947.713447
1620.625495,7,74947.890082
1614.625347,7,74948.093817
1610.949276,7,74948.292828
1609.214525,7,74948.476887
1621.140989,7,74948.646443
1634.646331,7,74949.314519
1622.437056,7,74949.430433
1623.316884,7,74949.549314
1593.507697,7,74949.67675
1634.268266,7,74949.784332
1620.763081,7,74949.894562
1636.215412,7,74950.0145
1636.622206,7,74950.138799
1627.914898,7,74950.337179
1627.186003,7,74950.463295
1599.749969,7,74950.658405
1589.78618,7,74950.782151
1567.703314,7,74950.894567
1602.888353,7,74951.023345
1629.700624,7,74951.139469
1636.557274,7,74951.251465
1615.111681,7,74951.363026
1606.745816,7,74951.481427
1617.548844,7,74951.6305
1632.103195,7,74951.743661
1624.686393,7,74951.88435
1614.109754,7,74951.996925
1616.953514,7,74952.104829
1618.757923,7,74952.221387
1613.730674,7,74952.33129
1619.433153,7,74952.461555
1621.872452,7,74952.589716
1623.247018,7,74952.725835
1615.107069,7,74952.848202
1633.027098,7,74952.961747
1616.351671,7,74953.071421
1635.149054,7,74953.184009
1633.955411,7,74953.293004
1629.46662,7,74953.409575
1594.383652,7,74953.522859
1614.937076,7,74953.659852
1629.788931,7,74953.803388
1595.945036,7,74953.92714
1599.901727,7,74954.04711
1615.634823,7,74954.181876
1636.661765,7,74954.305846
1617.864205,7,74954.414545
1615.492241,7,74954.533346
1625.160705,7,74954.659343
1633.3833,7,74954.779947
1601.846213,7,74954.904476
1615.106936,7,74955.106951
1628.199427,7,74955.250351
1622.720974,7,74955.424352
1631.222043,7,74955.582236
1621.56302,7,74955.741959
1622.604315,7,74955.904246
1621.293616,7,74956.063859
1634.605345,7,74956.223603
1631.137023,7,74956.369968
1631.940674,7,74956.520173
1631.04634,7,74956.703539
1612.560096,7,74956.8507
1634.305016,7,74957.013799
1622.431461,7,74957.127607
1634.882113,7,74957.249918
1611.660087,7,74957.375719
1632.290051,7,74957.492019
1626.35891,7,74957.609622
1626.868607,7,74957.716529
1634.473188,7,74957.82206
1624.85323,7,74958.493399
1624.743811,7,74958.639081
1621.301281,7,74958.771417
1629.559907,7,74958.923479
1617.33118,7,74959.055192
1618.378787,7,74959.197397
1621.895603,7,74959.33258
1615.707143,7,74959.475529
1628.156087,7,74959.621521
1604.947276,7,74959.73824
1624.312065,7,74959.852809
1621.778075,7,74960.022573
1631.482788,7,74960.166548
1599.870291,7,74960.360282
1613.753836,7,74960.541699
1617.475,7,74961.128847
1627.073951,7,74961.303462
1634.424163,7,74961.456587
1617.767809,7,74961.623678
1608.286356,7,74961.789729
1619.74956,7,74961.993387
1614.913783,7,74962.173007
1619.684001,7,74962.304732
1600.045142,7,74962.411651
1621.040111,7,74962.550961
1628.738106,7,74962.740008
1631.447656,7,74962.916852
1632.788127,7,74963.04347
1615.886918,7,74963.148104
1623.733215,7,74963.261019
1625.797308,7,74963.377464
1636.664998,7,74963.492958
1608.624047,7,74963.637084
1625.114175,7,74963.746732
1617.638003,7,74963.863013
1606.914365,7,74963.97992
1622.307687,7,74964.101883
1636.661765,7,74964.247389
1622.916467,7,74964.361273
1636.247705,7,74964.464192
1619.600701,7,74964.582106
1614.229671,7,74964.698486
1617.821783,7,74964.810159
1613.672098,7,74964.92371
1616.220536,7,74965.03702
1605.218369,7,74965.155865
1604.945115,7,74965.284355
1611.39641,7,74965.396873
1636.729776,7,74965.514597
1633.061813,7,74965.654469
1632.246016,7,74965.759994
1620.407026,7,74965.871252
1634.642635,7,74965.992923
1628.315257,7,74966.095321
1626.141434,7,74966.233483
1621.195364,7,74966.355926
1625.971929,7,74966.479696
1627.224833,7,74966.611098
1620.649788,7,74966.730123
1573.878372,7,74966.839826
1628.618727,7,74966.948331
1629.820297,7,74967.060003
1636.253289,7,74967.216045
1605.929699,7,74967.341202
1630.39293,7,74967.457734
1613.920955,7,74967.588767
1636.599042,7,74967.711446
1613.960251,7,74967.850745
1590.749773,7,74967.988465
1619.816121,7,74968.140783
1611.686212,7,74968.284696
1627.295306,7,74968.397239
1621.209321,7,74968.511761
1619.24139,7,74968.640284
1619.320613,7,74968.765742
1624.137134,7,74968.946839
1619.631833,7,74969.10104
1616.75863,7,74969.238882
1593.155774,7,74969.430287
1613.123743,7,74969.696481
1598.709835,7,74970.531383
1631.590737,7,74970.714079
1618.6483,7,74970.896008
1633.767482,7,74971.064938
1625.252148,7,74971.20715
1610.724097,7,74971.36548
1633.464732,7,74971.525515
1600.464052,7,74971.655564
1631.612288,7,74971.76475
1600.078716,7,74971.875658
1616.017784,7,74971.985656
1606.118799,7,74972.09612
1623.777605,7,74972.204373
1593.659677,7,74972.314313
1594.943533,7,74972.418041
1613.538648,7,74972.524165
1612.713844,7,74972.646738
1625.398593,7,74972.754341
1627.820362,7,74972.867156
1615.031053,7,74972.980667
1609.951796,7,74973.100014
1628.781548,7,74973.213503
1620.211739,7,74973.367058
1621.803657,7,74973.48058
1592.946146,7,74973.59172
1617.945916,7,74973.702674
1612.139339,7,74973.811253
1624.643266,7,74973.912748
1623.635056,7,74974.025468
1604.903164,7,74974.132396
1616.934407,7,74974.25063
1609.114699,7,74974.350488
1634.76236,7,74974.459926
1622.40586,7,74974.577595
1632.912111,7,74974.6859
1623.443071,7,74975.204885
1607.852151,7,74975.349536
1624.242555,7,74975.4896
1629.368088,7,74975.652636
1634.099239,7,74975.807099
1610.049129,7,74975.951537
1628.164893,7,74976.110203
1636.661765,7,74976.25638
1633.317217,7,74976.371901
1632.092914,7,74976.557513
1627.687326,7,74976.725539
1608.679865,7,74976.887594
1636.656074,7,74977.04964
1602.385888,7,74977.162322
1617.480971,7,74977.279988
1626.913658,7,74977.423922
1600.405905,7,74977.571787
1624.377158,7,74977.724777
1630.098528,7,74977.872247
1613.595918,7,74978.002816
1629.202775,7,74978.11849
